fecha,tipo,numero,objeto,domicilio,localidad,es_san_isidro,monto_max,pdf
2017-05-29,DECRETO,1330,"Adjudícase en idénticas condiciones de contratación y servicio para el mes ************* de JUNIO, a las firmas que a continuación se detallan la “PROVISIÓN DE LOS SERVICIOS DE COMEDOR (DESAYUNO, ALMU","Camino Real Morón a San Fernando Av. Int. Mauricio Antonio Scatamacchia Nro. 7 de la Ciudad de Boulogne, por l | la calle Catamarca Nro. 368, de la Ci",San Isidro,SI,1688066.10,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-979-2017-05-01.pdf
2017-05-29,DECRETO,1332,"ro.- Adjudícase a CARRICABURU Víctor Antonio, con domicilio en ************** Ambrosoni 1040, del Partido de San Fernando, para el “MANTENIMIENTO DE ESPACIOS VERDES, PLAZAS, PLAZOLETAS, BOULEVARES, PA"," Ambrosoni 1040, del Partido de San Fernando, para el “MANTENIMIENTO DE ESPACIOS VERDES, PLAZAS,",San Fernando,NO,740000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-979-2017-05-01.pdf
2017-05-29,DECRETO,1334,"ro.- Adjudícase a CIUDAD HOSPITALARIA S.R.L., con domicilio en ************** Victorino de la Plaza (calle 97) 210, Villa Lynch, por la “PROVISION DE DEXTROSA AL 5% EN AGUA POR 500 ML SACHET PLASTICO "," Victorino de la Plaza (calle 97) 210, Villa Lynch, por la “PROVISION DE DEXTROSA AL 5% EN AGUA",,SIN CLASIFICAR,987000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-979-2017-05-01.pdf
2017-05-30,DECRETO,1338,"ro.- Adjudícase a AKSON S.A., con domicilio en Av. Entre Ríos 1049, de ************** la Ciudad Autónoma de Buenos Aires, por la “PROVISION DE BOLSAS OXIBIODEGRADABLES”, por un monto total de PESOS NO","Av. Entre Ríos 1049, de la Ciudad Autónoma de Buenos Aires, por la “PROVISION DE BOLSAS OXIBIOD",Ciudad Autónoma De Buenos Aires,NO,988200.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-979-2017-05-01.pdf
2017-05-30,DECRETO,1339,"ro.- Adjudícase a Cristian Javier PINOCCI, con domicilio en ************** 3 de Febrero 1221, Partido de San Fernando, la “REPARACION DE LAS ESTRUCTURAS DE LA RED DE DESAGÜE PLUVIALES”, por un monto t"," 3 de Febrero 1221, Partido de San Fernando, la “REPARACION DE LAS ESTRUCTURAS DE LA RED DE DESA",San Fernando,NO,950025.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-979-2017-05-01.pdf
2017-05-30,DECRETO,1343,"Adjudícase a FAEMIN S.A., con domicilio en San Juan 4230, Piso 1º ************* A, Villa Ballester, para la “PROVISION DE MATERIALES PARA LA COBERTURA DE PILETA SEMIOLIMPICA EN CAMPO MUNICIPAL DE DEPO","San Juan 4230, Piso 1º A, Villa Ballester, para la “PROVISION DE MATERIALES PARA LA COBERTURA DE",,SIN CLASIFICAR,873082.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-979-2017-05-01.pdf
2017-06-16,DECRETO,1454,"ro.- Adjudícase a CONSTRUSECO S.R.L, con domicilio en ************** Sánchez de Bustamante nº 1789, Piso 3, Depto. B, de la Ciudad Autónoma de Buenos Aires para la “REPARACION DE FILTRACIONES EN LA ES"," Sánchez de Bustamante nº 1789, Piso 3, Depto. B, de la Ciudad Autónoma de Buenos Aires para la",Buenos Aires Para,NO,645570.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-981-2017-06-01.pdf
2017-06-16,DECRETO,1455,"Adjudícase a las firmas que a continuación se detallan, los ítems que ************* rigieron la Licitación Privada Nro. 89/2017, referente a “PROVISION DE INSUMOS DE SUTURAS”: QUALIMED S.A., con domic","Av. Francisco Beiro nº 2605, de la Ciudad Autónoma de Buenos Aires, los renglones: 11-13-14-15-16, por un mont | Caldas nº 1448, de la Ciudad Autónoma",Ciudad Autónoma De Buenos Aires,NO,246229.20,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-981-2017-06-01.pdf
2017-06-16,DECRETO,1463,"ro.- Adjudícase a T.E. ILUMINA S.A., con domicilio en San Martín Nro. ************** 916, Don Bosco, la “CONTRATACION POR HORAS DE HIDROELEVADORES PARA LA PODA DE ARBOLES DENTRO DEL PARTIDO DE SAN ISI","San Martín Nro. 916, Don Bosco, la “CONTRATACION POR HORAS DE HIDROELEVADORES PARA LA PODA DE A",,SIN CLASIFICAR,954400.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-981-2017-06-01.pdf
2017-06-16,DECRETO,1464,"ro.- Adjudícase a T.E. ILUMINA S.A., con domicilio en San Martín Nro. ************** 916, Don Bosco, la “CONTRATACION POR HORAS DE ALQUILER DE UNA MINIPALA CON OPERARIO” por un monto total de PESOS NO","San Martín Nro. 916, Don Bosco, la “CONTRATACION POR HORAS DE ALQUILER DE UNA MINIPALA CON OPER",,SIN CLASIFICAR,950000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-981-2017-06-01.pdf
2017-06-19,DECRETO,1479,"ro.- Adjudícase a CIUDAD HOSPITALARIA S.R.L., con domicilio en ************** Victorino de la Plaza (calle 97) 210, Villa Lynch por la “PROVISION DE SOLUCION FISIOLOGICA POR 500 ML SACHET”, por un mon"," Victorino de la Plaza (calle 97) 210, Villa Lynch por la “PROVISION DE SOLUCION FISIOLOGICA POR",,SIN CLASIFICAR,990000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-981-2017-06-01.pdf
2017-06-19,DECRETO,1484,"Adjudícase a DAC GIGANTOGRAFIA S.R.L., con domicilio en México ************* 1380, de la Ciudad de Martínez, la “PROVISIÓN DE IMPRESIONES Y COLOCACIÓN DE VINILOS” por un monto total de PESOS NOVECIENT","México 1380, de la Ciudad de Martínez, la “PROVISIÓN DE IMPRESIONES Y COLOCACIÓN DE VINILOS” por",San Isidro,SI,929280.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-981-2017-06-01.pdf
2017-06-22,DECRETO,1510,"ro.- Adjudícase a I + O S.R.L., con domicilio en Tte. Gral. Perón Nro. 1309, ************** Ciudad Autónoma de Buenos Aires, la “INSTALACION DE SISTEMA DE RIEGO EN PLAZA GENERAL BELGRANO, VILLA ADELIN","Tte. Gral. Perón Nro. 1309, Ciudad Autónoma de Buenos Aires, la “INSTALACION DE SISTEMA DE RIEG",Buenos Aires,NO,473523.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-981-2017-06-01.pdf
2017-06-22,DECRETO,1511,"ro.- Adjudícase a CONTENEDORES VOLMAT S.R.L.., con domicilio en ************** Av. Santa Fé Nro. 2332, Ciudad Autónoma de Buenos Aires, la “CONTRATACION POR HORAS DE CAMION COMPACTADOR Y CAMION CISTER"," Av. Santa Fé Nro. 2332, Ciudad Autónoma de Buenos Aires, la “CONTRATACION POR HORAS DE CAMION C",Buenos Aires,NO,940500.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-981-2017-06-01.pdf
2017-06-23,DECRETO,1514,"Adjudícase a MOSAICOS ALVAREZ S.R.L., con domicilio en Av. San ************* Martín Nro. 4585, la Tablada, la “PROVISIÓN DE ADOQUINES INTERTRABADOS PARA CONSTRUCCIÓN DE SENDAS PEATONALES Y VEHICULARES","Av. San Martín Nro. 4585, la Tablada, la “PROVISIÓN DE ADOQUINES INTERTRABADOS PARA CONSTRUCCIÓN",,SIN CLASIFICAR,1020200.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-981-2017-06-01.pdf
2017-06-23,DECRETO,1515,"Adjudícase a CENTRO CONSTRUCCIONES S.A., con domicilio en ************* García del Río Nro. 3182, Ciudad Autónoma de Buenos Aires, la “PAVIMENTACIÓN DE HORMIGÓN EN DISTINTOS SECTORES DEL PARTIDO DE SA"," García del Río Nro. 3182, Ciudad Autónoma de Buenos Aires, la “PAVIMENTACIÓN DE HORMIGÓN EN DIST",Buenos Aires,NO,10081223.18,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-981-2017-06-01.pdf
2017-06-26,DECRETO,1521,"ro.- Adjudícase a RURAL CEMENTO S.A., con domicilio en Jacinto ************** Díaz nº 358, de la ciudad de San Isidro jurisdicción de este Partido, para la “CONSTRUCCION DE SENDA AEROBICA EN EL GOLF C","Jacinto Díaz nº 358, de la ciudad de San Isidro jurisdicción de este Partido, para la “CONSTRUC",San Isidro,SI,980367.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-981-2017-06-01.pdf
2017-06-27,DECRETO,1548,"Adjudícase a las firmas que a continuación se detallan, los ítems que ************* rigieron la Licitación Privada Nro. 28/2017, referente a “PROVISION DE INSUMOS QUIMICOS”.- DOCTUS DIAGNOSTICO S.R.L.","Rosario nº 2085 de la ciudad de Boulogne jurisdicción de este Partido, los renglones: 3-4-11-12-17-20-23-35-42 | Moreno nº 1850 de la Ciudad Autónoma ",San Isidro,SI,6021688.41,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-981-2017-06-01.pdf
2017-06-29,DECRETO,1569,"ro.- Adjudícase a VIA URBANA S.R.L., con domicilio en Alem, ************** Nro. 265, de la Ciudad de San Isidro, la “CONTRATACION DE 10 MICROS PARA EL TRASLADO DE ADULTOS MAYORES DESDE LOS DIDTINTOS C","Alem, Nro. 265, de la Ciudad de San Isidro, la “CONTRATACION DE 10 MICROS PARA EL TRASLADO DE A",San Isidro,SI,4500000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-981-2017-06-01.pdf
2017-06-29,DECRETO,1570,Apruébese lo actuado en el procedimiento de contratación ************* correspondiente a la Licitación Pública nº 22/2017 Segundo Llamado.- 227 Ref.: Expte.Nro.3237 -D-2017 Cuerpo 10.- //…,"García del Río nº 3182, de la Ciudad Autónoma de Buenos Aires, por un monto total de PESOS VEINTITRES MILLONES | Av. San Martin nº 1060, Piso 10 Depto",Ciudad Autónoma De Buenos Aires,NO,48989998.25,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-981-2017-06-01.pdf
2017-06-29,DECRETO,1573,"ro.- Adjudícase a PITZIL S.A., con domicilio en 3 de Febrero 3442 – P.B. ************** 02, de la Ciudad Autónoma de Buenos Aires, la “CONTRATACION DEL SERVICIO DE MANTENIMIENTO DEL SITIO WEB INSTITUC","3 de Febrero 3442 – P.B. 02, de la Ciudad Autónoma de Buenos Aires, la “CONTRATACION DEL SERVIC",Ciudad Autónoma De Buenos Aires,NO,630000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-981-2017-06-01.pdf
2017-06-30,DECRETO,1577,"ro.- Adjudícase a CM SERVICIOS Y CONSTRUCCIONES S.A., con ************** domicilio en Padre Acevedo nº 941 de la ciudad de Beccar, jurisdicción de este Partido, para la “REPOSICION DE CESPED Y TIERRA ","Padre Acevedo nº 941 de la ciudad de Beccar, jurisdicción de este Partido, para la “REPOSICION DE CESPED Y TIE",San Isidro,SI,950000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-981-2017-06-01.pdf
01/06/2017,DECRETO,1578,"ro.- Adjudícase a EURO SWISS S.A., con domicilio en Miralla nº 2138 de ************** la Ciudad Autónoma de Buenos Aires, para la “PROVISION DE PELICULAS LASER MAMOGRAFICAS” por un monto total de PESO","Miralla nº 2138 de la Ciudad Autónoma de Buenos Aires, para la “PROVISION DE PELICULAS LASER MA",Ciudad Autónoma De Buenos Aires,NO,280530.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-981-2017-06-01.pdf
2017-07-17,DECRETO,1725,"ro.- Adjudícase a SETEX S.A., con domicilio en Lisandro de Latorre 2629, ************** Ciudad Autónoma de Buenos Aires, el “SERVICIO DE ESTERILIZACION EN CAJAS DE OXIDO DE ETILENO”, por un monto tota","Lisandro de Latorre 2629, Ciudad Autónoma de Buenos Aires, el “SERVICIO DE ESTERILIZACION EN CA",Buenos Aires,NO,225000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-983-2017-07-17.pdf
2017-07-17,DECRETO,1727,"ro.- Adjudícase a SETEX S.A., con domicilio en Lisandro de la Torre 2613, ************** Ciudad Autónoma de Buenos Aires, la “CONTRATACION DEL SERVICIO DE PROVISION DE ROPA ESTERILIZADA PARA CIRUGIA”,","Lisandro de la Torre 2613, Ciudad Autónoma de Buenos Aires, la “CONTRATACION DEL SERVICIO DE PR",Buenos Aires,NO,361010.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-983-2017-07-17.pdf
2017-07-18,DECRETO,1729,"Adjudícase a ESTACA CONSTRUCTORA S.R.L., con domicilio en Tres ************* de Febrero 701 – Piso 1° - Depto. 12, de la Ciudad de San Fernando, la “CONSTRUCCIÓN DE MURO DE CONTENCIÓN CON TABLESTACAS ","Tres de Febrero 701 – Piso 1° - Depto. 12, de la Ciudad de San Fernando, la “CONSTRUCCIÓN DE MUR",Ciudad De San Fernando,NO,1187722.80,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-983-2017-07-17.pdf
2017-07-19,DECRETO,1737,"ro.- Adjudícase a PUNTO PRET S.R.L., con domicilio en Paseo Colon nº ************** 1219 Piso 13 Depto. 48 de la Ciudad Autónoma de Buenos Aires, jurisdicción de este Partido, por la “PROVISION DE DEL","Paseo Colon nº 1219 Piso 13 Depto. 48 de la Ciudad Autónoma de Buenos Aires, jurisdicción de es",Ciudad Autónoma De Buenos Aires,NO,936573.60,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-983-2017-07-17.pdf
2017-07-19,DECRETO,1738,"ro.- Adjudícase a PERPIGAM S.R.L., con domicilio en Billinghurst nº 652 ************** jurisdicción de este Partido, por los “TRABAJOS EN GALPON DE ESPACIOS PUBLICOS”, por un monto total de PESOS SETE","Billinghurst nº 652 jurisdicción de este Partido, por los “TRABAJOS EN GALPON DE ESPACIOS PUBLI",,SIN CLASIFICAR,766300.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-983-2017-07-17.pdf
2017-07-21,DECRETO,1784,"ro.- Adjudícase a CLAMANN SAFETY S.R.L., con domicilio en ************** Mendoza 5220 – Piso 2, Ciudad Autónoma de Buenos Aires, para la adquisición de “BICICLETAS RODADO Nro. 16, RODADO Nro. 20, MUÑE"," Mendoza 5220 – Piso 2, Ciudad Autónoma de Buenos Aires, para la adquisición de “BICICLETAS RODA",Buenos Aires,NO,826450.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-983-2017-07-17.pdf
2017-07-21,DECRETO,1608/2017,"ro.- ADJUDICAR a CAIREL S.A., con domicilio en Pte. Roque Sáenz ************** Peña N° 974 – Piso 6° – Dpto “B” de la Ciudad Autónoma de Buenos Aires, la “EJECUCIÓN DE TAREAS DE LIMPIEZA, DESOBSTRUCCI","Pte. Roque Sáenz Peña N° 974 – Piso 6° – Dpto “B” de la Ciudad Autónoma de Buenos Aires, la “EJ",Ciudad Autónoma De Buenos Aires,NO,964665.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-983-2017-07-17.pdf
17/07/2017,DECRETO,1547/2017,"ro.- ADJUDICAR a MANTENIMIENTOS URBANOS S.R.L., con ************** domicilio en Belgrano N° 126 – Piso 4 – Dpto. 411 de la Ciudad de San Isidro, la Licitación Privada 207/2017 correspondiente a los “T","Belgrano N° 126 – Piso 4 – Dpto. 411 de la Ciudad de San Isidro, la Licitación Privada 2072017 correspondient",San Isidro,SI,623000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-983-2017-07-17.pdf
2017-07-25,DECRETO,1817,"ro.- Adjudícase a CLAMANN SAFETY S.R.L., con domicilio en ************** Mendoza 5220 – Piso 2, Ciudad Autónoma de Buenos Aires, la “PROVISION DE MATERIALES DE CONSTRUCCION” por un monto total de PESO"," Mendoza 5220 – Piso 2, Ciudad Autónoma de Buenos Aires, la “PROVISION DE MATERIALES DE CONSTRUC",Buenos Aires,NO,1076374.75,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-983-2017-07-17.pdf
2017-07-25,DECRETO,1818,"ro.- Adjudícase a JAZHAL ANTONIO MARTIN, con domicilio en ************** Escalada 1070 -, Piso 4 – Dpto. “D”, de la Ciudad de San Fernando, la “PROVISION DE BOTINES DE SEGURIDAD” por un monto total de"," Escalada 1070 -, Piso 4 – Dpto. “D”, de la Ciudad de San Fernando, la “PROVISION DE BOTINES DE",Ciudad De San Fernando,NO,769890.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-983-2017-07-17.pdf
2017-07-26,DECRETO,1820,"ro.- Adjudícase a PEREZ DE SAN ROMAN RAUL EDUARDO, con ************** domicilio en Calle 1Nro. 199, de la Ciudad de Tigre, la “PROVISION DE MATERIALES Y MANO DE OBRA PARA REALIZAR TRABAJOS DE PINTURA ","Calle 1Nro. 199, de la Ciudad de Tigre, la “PROVISION DE MATERIALES Y MANO DE OBRA PARA REALIZAR TRABAJOS DE P",Ciudad De Tigre,NO,943562.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-983-2017-07-17.pdf
2017-07-27,DECRETO,1847,"ro.- Adjudícase a M. G. SERVICIOS S.R.L., con domicilio en ************** Cucha Cucha 1232 – Piso 6 – Dpto. “C”, de la Ciudad Autónoma de Buenos Aires, la “PROVISION DE RESPIRADOR NEONATAL/PEDIATRICO”"," Cucha Cucha 1232 – Piso 6 – Dpto. “C”, de la Ciudad Autónoma de Buenos Aires, la “PROVISION DE",Ciudad Autónoma De Buenos Aires,NO,472900.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-983-2017-07-17.pdf
2017-07-27,DECRETO,1848,"ro.- Adjudícase a M. G. SERVICIOS S.R.L., con domicilio en ************** Cucha - Cucha 1232 – Piso 6º - Dpto. “C”, de la Ciudad de Autónoma de Buenos Aires, la “PROVISION DE CARDIODESFIBRILADORES PED"," Cucha - Cucha 1232 – Piso 6º - Dpto. “C”, de la Ciudad de Autónoma de Buenos Aires, la “PROVISI",Autónoma De Buenos Aires,NO,503400.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-983-2017-07-17.pdf
2017-07-27,DECRETO,1849,"ro.- Adjudícase a SERVICIOS MED S.R.L., con domicilio en ************** Indalecio Gómez (calle 4) 4070, Villa Lynch, la “PROVISION DE MONITORES MULTIPARAMÉTRICOS” por un monto total de PESOS QUINIENTO"," Indalecio Gómez (calle 4) 4070, Villa Lynch, la “PROVISION DE MONITORES MULTIPARAMÉTRICOS” por",,SIN CLASIFICAR,535600.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-983-2017-07-17.pdf
2017-07-27,DECRETO,1851,"ro.- Adjudícase a VIA URBANA S.R.L., con domicilio en Alem 265, de la ************** Ciudad de San Isidro, el “SERVICIO DE TRASLADOS DE ALUMNOS DE LA ESCUELA ESPECIAL NRO. 504”, desde la emisión de la","Alem 265, de la Ciudad de San Isidro, el “SERVICIO DE TRASLADOS DE ALUMNOS DE LA ESCUELA ESPECI",San Isidro,SI,710400.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-983-2017-07-17.pdf
2017-08-16,DECRETO,1972,"Adjudícase a las firmas que a continuación se detallan, los ítems ************* que rigieron la Licitación Privada Nro. 206/2017, referente a “PROVISION DE MEDICAMENTOS”: DROGUERIA EXSA, con domicilio","Juncal N° 2438 Ciudad de Martínez, Partido de San Isidro, por “INSUMOS HEMOTERAPIA”, por un monto total de PES | Pringles 2707 - Caseros, Partido de T",San Isidro,SI,530712.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-985-2017-08-15.pdf
2017-08-17,DECRETO,1985,"ro.- Adjudícase a BRICA CONSTRUCCIONES S.R.L.., con domicilio en ************** Alsina Nº 1123 Piso 2 de la Ciudad Autónoma de Buenos Aires, por la “CONTRATACION DE TRABAJOS DE MANTENIMIENTO EN EL CEN"," Alsina Nº 1123 Piso 2 de la Ciudad Autónoma de Buenos Aires, por la “CONTRATACION DE TRABAJOS D",Ciudad Autónoma De Buenos Aires,NO,1162140.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-985-2017-08-15.pdf
2017-08-23,DECRETO,2021,"Adjudícase a PEREZ DE SAN ROMAN RAUL EDUARDO, con ************* domicilio en Calle 1 N° 199, Tigre, para la “PROVISION DE MATERIALES Y MANO DE OBRA PARA CAMBIO DE TECHO Y REPARACION DE FILTRACIONES VA","Calle 1 N° 199, Tigre, para la “PROVISION DE MATERIALES Y MANO DE OBRA PARA CAMBIO DE TECHO Y REPARACION DE FI",,SIN CLASIFICAR,816300.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-985-2017-08-15.pdf
2017-08-31,DECRETO,2082,"Adjudícase a las firmas que a continuación se detallan, los ítems que ************* rigieron la Licitación Pública Nro. 33/2017, referente a “BACHEO DE HORMIGON EN DISTINTAS ZONAS DEL PARTIDO DE SAN I","Av. Callao 720, Piso 7°, Dpto C, de la Ciudad Autónoma de Buenos Aires respecto de los siguientes sectores. Se | la calle Laprida 4650 de la Ciudad de",,SIN CLASIFICAR,28700000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-985-2017-08-15.pdf
2017-08-31,DECRETO,2097,"ro.- Adjudícase a CIUDAD HOSPITALARIA S.R.L., con domicilio en ************** Calle 97, Victorino de la Plaza 210, Villa Lynch, Partido de San Martin, por “FISIOL. ISOT. DE CLORURO DE SODIO X 500 ML S"," Calle 97, Victorino de la Plaza 210, Villa Lynch, Partido de San Martin, por “FISIOL. ISOT. DE",San Martin,NO,990000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-985-2017-08-15.pdf
2017-09-19,DECRETO,2234,"ro.- Adjudícase a COPACABANA S.A., con domicilio en Paraguay Nº ************** 419, de la Ciudad Autónoma de Buenos Aires, para la “PROVISION DE CAJAS DE ALIMENTOS SECOS”, por un monto total de PESOS ","Paraguay Nº 419, de la Ciudad Autónoma de Buenos Aires, para la “PROVISION DE CAJAS DE ALIMENTO",Ciudad Autónoma De Buenos Aires,NO,9822000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
2017-09-20,DECRETO,2249,"Adjudícase a las firmas que a continuación se detallan, los ítems que ************* rigieron la Licitación Privada Nro. 238/2017, referente a “DESARROLLO PLATAFORMA WEB”: CRISTAL SERVICIOS SRL, con do","Olleros N° 1873, piso 5, Ciudad Autónoma de Buenos Aires, por un monto total de PESOS OCHOCIENTOS DIECISEIS MI | Albarellos N° 1916, piso 1, Dpto. E19",San Isidro,SI,816750.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
2017-09-22,DECRETO,2066/2017,"Adjudícase a L.E.E. INGENIERIA S.A., con domicilio en ************* D.F. Sarmiento 2858 Olivos, Partido de Vicente López la ejecución de la obra “CORRECCION DE ESCURRIMIENTOS PLUVIALES SUPERFICIALES M"," D.F. Sarmiento 2858 Olivos, Partido de Vicente López la ejecución de la obra “CORRECCION DE ESCU | la calle Brasil Nº 230 de la Ciudad de Beccar, y r",San Isidro,SI,1197450.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
2017-09-22,DECRETO,2274,"Adjudícase a DIAZ FEDERICO, con domicilio en la calle Posadas ************* N° 942, Dpto. 1, de la Ciudad de Beccar, para la “PROVISION DE HIERRO PARA TAREAS DE HERRERIA EN PUERTO LIBRE” por un monto ","la calle Posadas N° 942, Dpto. 1, de la Ciudad de Beccar, para la “PROVISION DE HIERRO PARA TARE",San Isidro,SI,1165168.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
2017-09-22,DECRETO,2275,"Adjudícase a COMPRICASS S.R.L., con domicilio en Billinghurst ************* N° 1999, de la Ciudad Autónoma de Buenos Aires, para la “PROVISION DE MATERIALES Y MANO DE OBRA PARA LA CONSTRUCCION DE RAMP","Billinghurst N° 1999, de la Ciudad Autónoma de Buenos Aires, para la “PROVISION DE MATERIALES Y",Ciudad Autónoma De Buenos Aires,NO,1212000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
2017-09-22,DECRETO,2276,"Adjudícase a ARGENTINA DE GASES S.A., con domicilio en la calle ************* Asunción N° 1599, de la Ciudad de Martínez, para la “COLOCACION DE PANELES DE CABECERA DE GASES EN NUEVA GUARDIA DEL HOSPI","la calle Asunción N° 1599, de la Ciudad de Martínez, para la “COLOCACION DE PANELES DE CABECERA",San Isidro,SI,632000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
29/09/2017,DECRETO,2277,"Adjudícase a INELCO S.A., con domicilio en la calle Bernardo de ************* Yrigoyen N° 1167, Florida, Partido de Vicente Lopez, para la “PROVISION E INSTALACION DE UN EQUIPO DE AIRE ACONDICIONADO R","la calle Bernardo de Yrigoyen N° 1167, Florida, Partido de Vicente Lopez, para la “PROVISION E I",Vicente Lopez,NO,663705.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
2017-09-25,DECRETO,2281,"ro.- Adjudícase a FERRAZZUOLO RODOLFO ANGEL, con domicilio en ************** Carhue Nº 461, de la Ciudad Autónoma de Buenos Aires, por “CAMARA BULLET FULL HD Y SOPORTES PARA CAMARA”, por un monto tota"," Carhue Nº 461, de la Ciudad Autónoma de Buenos Aires, por “CAMARA BULLET FULL HD Y SOPORTES PAR",Ciudad Autónoma De Buenos Aires,NO,996900.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
2017-09-25,DECRETO,2284,"ro.- Adjudícase a VIAL DEL NORTE S.A., con domicilio en ************** Ricardo Rojas Nº 1.096, Piso 1 Depto. 1, del Partido de San Fernando, el servicio de “PROVISION Y TRASLADO DE CONCRETO ASFALTICO "," Ricardo Rojas Nº 1.096, Piso 1 Depto. 1, del Partido de San Fernando, el servicio de “PROVISION",San Fernando,NO,1200000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
