boletin,fecha_publicacion,fecha_firma,tipo,numero,objeto,tags,pdf
#1196,26/08/2025,11/08/2025,Decreto,DECRE-2025-917-SI-INTEN,"Expediente Nº 488-2023 - Eximir a la Sra. Alicia Perini (DNI N° 4.539.068) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1196,26/08/2025,12/08/2025,Decreto,DECRE-2025-920-SI-INTEN,"Expediente Nº 2570-2005 (Cuerpo 2) - Eximir a la Sra. Noemí del Carmen Coronel (DNI Nº 10.457.821) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1196,26/08/2025,12/08/2025,Decreto,DECRE-2025-926-SI-INTEN,"Expediente Nº 14388-2021 - Eximir a la Sra. Cecilia Alejandra Guidone (DNI Nº 30.641.081) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1196,26/08/2025,12/08/2025,Decreto,DECRE-2025-927-SI-INTEN,"Expediente Nº 2104-2002 (Cuerpos 0 y 2) - Eximir a la Sra. María Magdalena Tenaglia (DNI Nº 93.473.872) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1196,26/08/2025,12/08/2025,Decreto,DECRE-2025-928-SI-INTEN,"Expediente Nº 1914-2021 - Eximir al Sr. José Antonio Mattia (DNI Nº 12.910.508) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-.",Eximición | Tasas,
#1196,26/08/2025,13/08/2025,Decreto,DECRE-2025-929-SI-INTEN,"Expediente Nº 12218-2024 (Cuerpos 0, 2, 3 y 4) - Prorrogar la contratación del “SERVICIO DE BARRIDO MANUAL, LIMPIEZA Y RECOLECCIÓN DE RESIDUOS DEL ESPACIO PÚBLICO EN BARRIOS DEL PARTIDO DE SAN ISIDRO” (Licitación Privada N° 51/2024).-",Prórroga | Contrataciones | Licitación Privada,
#1196,26/08/2025,13/08/2025,Decreto,DECRE-2025-930-SI-INTEN,"Expediente Nº 2289-2022 - Eximir al Sr. Daniel David Gómez (DNI Nº 14.572.168) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1196,26/08/2025,13/08/2025,Decreto,DECRE-2025-931-SI-INTEN,"Expediente Nº 3000-2018 - Eximir a la Sra. María Angélica Olguín (DNI N° 16.672.795) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1196,26/08/2025,13/08/2025,Decreto,DECRE-2025-932-SI-INTEN,"Expediente Nº 11024-1997 (Cuerpos 0 y 2) - Eximir al Sr. Cristian José Olivar (DNI Nº 28.161.951) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1196,26/08/2025,13/08/2025,Decreto,DECRE-2025-933-SI-INTEN,"Expediente Nº 430-2022 - Eximir al Sr. Enrique Ramón Solá (DNI Nº 8.426.349) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,19/08/2025,Decreto,DECRE-2025-944-SI-INTEN,"Expediente Nº 6390-1998 (Cuerpos 0 y 2) - Eximir a la Sra. María del Luján Gyurkovits (DNI N° 16.730.700) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,19/08/2025,Decreto,DECRE-2025-945-SI-INTEN,"Expediente Nº 2223-2012 (Cuerpos 0 y 2) - Eximir al Sr. Genaro Salvador Veltri (DNI N° 93.303.313) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,19/08/2025,Decreto,DECRE-2025-946-SI-INTEN,"Expediente Nº 1861-2001 (Cuerpos 0 y 2) - Eximir a la Sra. María Concepción Caratozzolo (DNI Nº 10.969.397) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,19/08/2025,Decreto,DECRE-2025-954-SI-INTEN,"Expediente Nº 5207-2022 - Eximir a la Sra. Cristina Beatriz Prini (DNI N° 5.413.565) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,19/08/2025,Decreto,DECRE-2025-955-SI-INTEN,"Expediente Nº 2034-2016 - Eximir a la Sra. Alicia María Luzny (DNI N° 3.334.097) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,19/08/2025,Decreto,DECRE-2025-956-SI-INTEN,"Expediente Nº 4766-2015 - Eximir al Sr. Isabeliano Noguera (DNI N° 92.759.377) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,19/08/2025,Decreto,DECRE-2025-957-SI-INTEN,"Expediente Nº 8280-2006 (Cuerpos 0 y 2) - Eximir a la Sra. Nora Elsa Acosta (DNI N° 12.204.453) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,19/08/2025,Decreto,DECRE-2025-960-SI-INTEN,"Expediente Nº 3618-2004 (Cuerpos 0 y 2) - Eximir al Sr. Raúl Ernesto Anastasio Acosta (DNI Nº 5.606.112) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,19/08/2025,Decreto,DECRE-2025-962-SI-INTEN,"Expediente Nº 5340-2018 - Eximir a la Sra. María Orlandina Ballerini (DNI Nº 3.334.718) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,20/08/2025,Decreto,DECRE-2025-979-SI-INTEN,"Expediente Nº 4912-2002 (Cuerpos 0 y 2) - Eximir a la Sra. Alicia Ofelia Olivieri (DNI Nº 9.987.370) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,22/08/2025,Decreto,DECRE-2025-983-SI-INTEN,"Expediente Nº 4554-2004 (Cuerpos 0 y 2) - Eximir a la Sra. Aurora Jorgelina Velázquez (DNI N° 1.493.458) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,25/08/2025,Decreto,DECRE-2025-987-SI-INTEN,"Expediente Nº 2323-2009 - Eximir a la Sra. Luisa Cicchitelli (DNI N° 93.677.968) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,25/08/2025,Decreto,DECRE-2025-988-SI-INTEN,"Expediente Nº 359-2025 - Eximir al Sr. Carlos Alberto Pecora (DNI N° 11.618.121) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,25/08/2025,Decreto,DECRE-2025-989-SI-INTEN,"Expediente N° 6815-2016 - Eximir al Sr. Carlos Alberto Ordoñez (DNI Nº 8.250.372) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,26/08/2025,Decreto,DECRE-2025-1000-SI-INTEN,"Expediente Nº 10230-2022 - Eximir al Sr. Antonio Bottega (DNI Nº 93.230.323) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,26/08/2025,Decreto,DECRE-2025-997-SI-INTEN,"Expediente Nº 4581-2021 - Eximir a la Sra. Marta Irene Lastra (DNI Nº 10.014.735) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,28/08/2025,Decreto,DECRE-2025-1008-SI-INTEN,"Expediente Nº 420-2019 - Eximir a la Sra. María Cristina Pintaudi (DNI N° 5.626.673) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,28/08/2025,Decreto,DECRE-2025-1010-SI-INTEN,"Expediente N° 4872-2018 - Eximir a la Sra. Adela Matilde Zoni (DNI N° 4.461.452) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,28/08/2025,Decreto,DECRE-2025-1011-SI-INTEN,"Expediente N° 8971-2021 - Eximir al Sr. Antonio Rafael Russo (DNI N° 13.180.603) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,28/08/2025,Decreto,DECRE-2025-1012-SI-INTEN,"Expediente N° 4757-2022 - Eximir al Sr. Francisco Luci (DNI N° 93.755.707 ) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,28/08/2025,Decreto,DECRE-2025-1013-SI-INTEN,"Expediente N° 352-2015 - Eximir a la Sra. Esperanza Fredelina Peña (DNI N° 92.521.116) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,28/08/2025,Decreto,DECRE-2025-1014-SI-INTEN,"Expediente Nº 10297-2022 - Eximir al Sr. Juan Carlos Scigliano (DNI Nº 11.824.266) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1201,29/08/2025,28/08/2025,Decreto,DECRE-2025-1020-SI-INTEN,"Expediente Nº 6853-2006 - Eximir a la Sra. Zoraida Catalina Yoel (DNI N° 4.385.776) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,01/09/2025,Decreto,DECRE-2025-1024-SI-INTEN,"Expediente N° 1373-2024 - Eximir a la Sra. María Enriqueta Vignati (DNI N° 5.734.247) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,01/09/2025,Decreto,DECRE-2025-1025-SI-INTEN,"Expediente N° 5977-2024 - Eximir a la Sra. María de las Nieves Vicente (DNI N° 11.383.866) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,01/09/2025,Decreto,DECRE-2025-1026-SI-INTEN,"Expediente Nº 4973-2009 - Eximir a la Sra. Liliana Falvi (DNI Nº 17.083.262) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,01/09/2025,Decreto,DECRE-2025-1027-SI-INTEN,"Expediente Nº 632/2024 - Eximir al Sr. Hector Ruben Gimenez (DNI Nº 8.488.933) y a la Sra. Irma Ester Fernandez (DNI N° 5.160.233) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,01/09/2025,Decreto,DECRE-2025-1028-SI-INTEN,"Expediente Nº 2884-2012 - Eximir a la Sra. Eva Edith Andrade (DNI Nº 12.128.198), del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,01/09/2025,Decreto,DECRE-2025-1030-SI-INTEN,"Expediente Nº 7153-2015 - Eximir a la Sra. Patricia García del Campo (DNI Nº 13.782.716) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,01/09/2025,Decreto,DECRE-2025-1031-SI-INTEN,"Expediente N° 1531-2011 (Cuerpos 0 y 2) - Eximir a la Sra. María Rosa Magnífico (DNI N° 28.901.039) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,01/09/2025,Decreto,DECRE-2025-1033-SI-INTEN,"Expediente Nº 1437-2020 - Eximir al Sr. Avelino Bartolacci (DNI N° 6.172.838) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,01/09/2025,Decreto,DECRE-2025-1036-SI-INTEN,"Expediente Nº 7964/2022 - Eximir a la Sra. María Luisa Cristina Cruzado (DNI Nº 5.214.099) y al Sr. Fernando Romano (DNI N° 4.531.015) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,01/09/2025,Decreto,DECRE-2025-1037-SI-INTEN,"Expediente Nº 9735/2008 (Cuerpos 0 y 2) - Eximir a la Sra. María Taragan (DNI N° 14.621.849) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,01/09/2025,Decreto,DECRE-2025-1038-SI-INTEN,"Expediente N° 2417-2020 - Eximir a la Sra. Florencia Fernández Alonso (DNI N° 10.147.753) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,01/09/2025,Decreto,DECRE-2025-1039-SI-INTEN,"Expediente Nº 4261-2014 - Eximir a la Sra. Margarita Haydee Isse (DNI N° 9.988.149) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,01/09/2025,Decreto,DECRE-2025-1040-SI-INTEN,"Expediente Nº 2278-1988 (Cuerpo 2) - Eximir a la Sra. Ana María Evangelina Taurozzi (DNI Nº 4.987.268) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,02/09/2025,Decreto,DECRE-2025-1041-SI-INTEN,"Expediente Nº 4829-1985 - Eximir a la Sra. Mirta Ester Mac Loughlin (DNI N° 6.420.381) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,02/09/2025,Decreto,DECRE-2025-1042-SI-INTEN,"Expediente Nº 1106-1991 (Cuerpos 0 a 3) - Eximir a la Sra. Zulema Victoria Fernández (DNI Nº 1.450.801) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,02/09/2025,Decreto,DECRE-2025-1043-SI-INTEN,"Expediente Nº 10977-2014 - Eximir al Sr. Ricardo Luis Reggio (DNI Nº 4.144.605) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,02/09/2025,Decreto,DECRE-2025-1044-SI-INTEN,"Expediente Nº 2706-2018 - Eximir a la Sra. Ana Collado Garcia (DNI Nº 93.647.970) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,03/09/2025,Decreto,DECRE-2025-1049-SI-INTEN,"Expediente Nº 10563/2002 (Cuerpo 2) - Eximir a la Sra. Elsa Esther Duarte (DNI Nº 4.215.102) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,03/09/2025,Decreto,DECRE-2025-1050-SI-INTEN,"Expediente Nº 1328/2006 - Eximir a la Sra. Amelia Esther Denoni (DNI Nº 3.942.579) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,03/09/2025,Decreto,DECRE-2025-1051-SI-INTEN,"Expediente N° 12550-2009 (Cuerpos 0 y 2) - Eximir a la Sra. Norma Mabel Gerbaudo (DNI N° 6.373.636) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,03/09/2025,Decreto,DECRE-2025-1055-SI-INTEN,"Expediente Nº 119/2004 (Cuerpos 0 y 2) - Eximir al Sr. Gregorio Huanambal Gazco (DNI Nº 18.681.870) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,03/09/2025,Decreto,DECRE-2025-1056-SI-INTEN,"Expediente Nº 8375-2004 (Cuerpos 0 y 2) - Eximir a la Sra. María Antonia Pereyra (DNI N° 3.749.544) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,03/09/2025,Decreto,DECRE-2025-1057-SI-INTEN,"Expediente Nº 5361-2003 - Eximir a la Sra. Isabel Ríos (DNI Nº 4.758.438) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,09/09/2025,Decreto,DECRE-2025-1080-SI-INTEN,"Expediente Nº 3090-2025 - Eximir al Sr. Manuel Mateos Álvarez (DNI N° 93.314.591) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1203,24/09/2025,10/09/2025,Decreto,DECRE-2025-1088-SI-INTEN,"Expediente N° 1892/2025 - Reintegrar al Sr. Esteban Lantos (D.N.I. Nº 11.056.556) la suma abonada en demasía en concepto de Tasa de Alumbrado, Limpieza y Servicios Generales.-",Reintegro | Pago en Demasía,
#1203,24/09/2025,11/09/2025,Decreto,DECRE-2025-1093-SI-INTEN,"Expediente N° 2850/2025 (Cuerpos 0 y 2) - Adjudicar la Licitación Privada N° 22/2025, para la adquisición de “ARTÍCULOS DE LIMPIEZA”.-",Adjudicación | Licitación Privada,
#1203,08/10/2025,22/09/2025,Disposición,DISP-2025-334-SI-DGHP,EX-2025-00198356- -SI-MDSI (trámite TESI N° 2025HABIL00001276) - HABILITACIÓN EXPRÉS,Habilitación,
#1203,08/10/2025,25/09/2025,Decreto,DECRE-2025-1140-SI-INTEN,"Expediente Nº 6025-2018 - Rectificar el artículo 1º del Decreto Nº 876/2025, referente a la eximición del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales al Sr. Enrique Carlos Colangelo (DNI N° 10.504.740).-",Rectificación | Decreto Nº 876/2025,
#1203,08/10/2025,29/09/2025,Decreto,DECRE-2025-1147-SI-INTEN,"Expediente Nº 800-2025 - Eximir a la Sra. Susana Haydee González (DNI Nº 4.221.098) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1204,17/10/2025,01/10/2025,Decreto,DECRE-2025-1174-SI-INTEN,"Expediente Nº 1381-2017 - Eximir a la Sra. María Mabel Barrutia (DNI Nº 4.654.140) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1204,17/10/2025,06/10/2025,Decreto,DECRE-2025-1186-SI-INTEN,Expediente Nº EX-2025-00078240-SI-SECAMEP - Adjudicar la Licitación Pública N.° 39/2025 para la adquisición de “CARRITOS PARA BARRIDO MUNICIPAL”.-,Adjudicación | Licitación Pública,
#1204,17/10/2025,14/10/2025,Resolución firma conjunta,RESFC-2025-1566-SI-SSRH,EX-2025-00220714-SI-DDS - Designar a los trabajadores de Barrido Martínez dependiente de la Secretaría de Ambiente y Espacio Público.-,Designación | Planta Temporaria | Personal Mensualizado,
#1206,23/10/2025,22/10/2025,Decreto,DECRE-2025-1235-SI-INTEN,Expediente N° EX-2025-00111427-SI-SDMEYA - Reconocimiento de mayores costos a BENITO ROGGIO E HIJOS SA - CLIBA INGENIERÍA AMBIENTAL SA – UTE: adjudicatarias de los “SERVICIOS DE HIGIENE URBANA” (Licitaciones Públicas Nros. 17/2008 y 17/2014).-,Mayores Costos | Licitación Pública,
#1207,31/10/2025,24/10/2025,Decreto,DECRE-2025-1246-SI-INTEN,"Expediente N° 1139-2009 (Cuerpo 2) - Eximir a la Sra. Ramona del Valle Herrera (DNI N° 13.247.126) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1207,31/10/2025,29/10/2025,Decreto,DECRE-2025-1281-SI-INTEN,"Expediente N° 4575/2017 - Reintegrar al Sr. Néstor Hugo Cugusi (DNI Nº 18.221.955) la suma abonada en demasía en concepto de la Tasa de Alumbrado, Limpieza y Servicios Generales.-",Reintegro | Pago en Demasía,
#1207,31/10/2025,29/10/2025,Decreto,DECRE-2025-1282-SI-INTEN,"Expediente N° 5806/2022 - Eximir al contribuyente Carlos German Hoevel (D.N.I. 18.284.247) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1207,31/10/2025,29/10/2025,Decreto,DECRE-2025-1283-SI-INTEN,"Expediente N° 169/1989 (Cuerpos 3 y 4) - Eximir al establecimiento educacional “Colegio Naciones Unidas” del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1207,31/10/2025,29/10/2025,Decreto,DECRE-2025-1285-SI-INTEN,"Expediente N° 3250/2015 - Eximir al Sr. Avelino Boan (DNI N° 5.619.468) y a la Sra. Hilda René Jauregui (DNI N° 4.555.870) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1207,31/10/2025,29/10/2025,Decreto,DECRE-2025-1286-SI-INTEN,"Expediente Nº 7192/2023 - Eximir a la Sra. Elsa Reyes Cantero (DNI Nº 6.420.173) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1209,04/11/2025,31/10/2025,Decreto,DECRE-2025-1300-SI-INTEN,"Expediente N° 2688/2001 (Cuerpos 3, 4 y 5) - Eximir al establecimiento educacional ""Instituto 20 de Junio"" del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1210,25/11/2025,05/11/2025,Decreto,DECRE-2025-1312-SI-INTEN,"Expediente N° 2690/2001 (Cuerpo 2) - Eximir al establecimiento educacional “La Casa de Platero” del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales por el período fiscal 2024.-",Eximición | Tasas,
#1210,25/11/2025,05/11/2025,Decreto,DECRE-2025-1313-SI-INTEN,"Expediente N° 8938-2009 - Eximir al Sr. Julio Andrés Zapata (DNI N° 4.142.714) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1210,25/11/2025,05/11/2025,Decreto,DECRE-2025-1314-SI-INTEN,"Expediente N° 3971-1990 (Cuerpo 2) - Eximir al establecimiento educacional Instituto de Religiosas Adoratrices “Colegio San José” del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1210,25/11/2025,05/11/2025,Decreto,DECRE-2025-1315-SI-INTEN,"Expediente N° 6117/2006 (Cuerpo 2) - Eximir a la Sra. Isabel Catalina Lazarte (DNI N° 16.181.442) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1210,25/11/2025,06/11/2025,Decreto,DECRE-2025-1324-SI-INTEN,"Expediente N° 1467/2025 - Eximir a la Sra. María del Pilar Alonso Osorio (DNI N° 93.123.545) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1210,25/11/2025,06/11/2025,Decreto,DECRE-2025-1325-SI-INTEN,"Expediente Nº 1275-2025 - Eximir a la Sra. Marcela Verónica Dionisio (DNI N° 18.575.355) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1210,25/11/2025,06/11/2025,Decreto,DECRE-2025-1329-SI-INTEN,"Expediente N° 1709-1989 (Cuerpos 3, 4 y 5) - Eximir al establecimiento educacional “Colegio General José de San Martín” del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1210,25/11/2025,06/11/2025,Decreto,DECRE-2025-1330-SI-INTEN,"Expediente N° 8503/1993 (Cuerpos 2, 3 y 4) - Eximir al establecimiento educacional ""Colegio Martín y Omar"" del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1210,25/11/2025,10/11/2025,Decreto,DECRE-2025-1343-SI-INTEN,"Expediente Nº EX-2025-00257409-SI-SSDS - Llamar a Licitación Privada N° 36/2025 para la contratación del “SERVICIO DE BARRIDO, LIMPIEZA Y RECOLECCIÓN DE RESIDUOS DEL ESPACIO PÚBLICO EN BARRIOS DEL PARTIDO DE SAN ISIDRO”.-",Llamado | Licitación Privada,
#1210,25/11/2025,12/11/2025,Decreto,DECRE-2025-1359-SI-INTEN,"Expediente Nº 387-2025 - Eximir al Sr. Ricardo Mario Trujillo (DNI N° 13.531.466) y a la Sra. Estela Alicia Miranda (DNI N° 13.531.467) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales .-",Eximición | Tasas,
#1210,25/11/2025,12/11/2025,Decreto,DECRE-2025-1360-SI-INTEN,"Expediente Nº 1188-2025 - Eximir al Sr. Ricardo Leopoldo Meniutta (DNI N° 6.440.553) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1210,25/11/2025,12/11/2025,Decreto,DECRE-2025-1361-SI-INTEN,"Expediente Nº 2344-2025 - Eximir a la Sra. Isabel Gertrudis Cornelia Mari Van Der Oever (DNI N° 93.478.742) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1210,25/11/2025,12/11/2025,Decreto,DECRE-2025-1362-SI-INTEN,"Expediente N° 9192/2016 - Eximir a la Sra. Irait Boyaciyan (DNI N° 18.680.702) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales en un cien por ciento (100%).-",Eximición | Tasas,
#1210,25/11/2025,14/11/2025,Decreto,DECRE-2025-1377-SI-INTEN,"Expediente N° 1459/2018 - Eximir a la Sra. Ketty Celica Sosa Pérez (DNI N° 92.294.118) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1211,05/12/2025,17/11/2025,Decreto,DECRE-2025-1378-SI-INTEN,"Expediente N° 2184/2016 - Eximir a la Sra. María Timotea Núñez (DNI N° 3.262.370) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1211,05/12/2025,17/11/2025,Decreto,DECRE-2025-1379-SI-INTEN,"Expediente Nº 9662-2024 (Cuerpos 0 a 3) - Prorrogar la contratación del “SERVICIO DE RECOLECCIÓN, TRANSPORTE, TRATAMIENTO Y DISPOSICIÓN FINAL DE RESIDUOS PATÓGENOS Y RESIDUOS ESPECIALES” (Licitación Pública N° 55/2024).-",Prórroga | Contratación | Licitación Pública,
#1211,05/12/2025,19/11/2025,Decreto,DECRE-2025-1395-SI-INTEN,"Expediente N° EX-2025-211892-SI-SDMEYA - Reconocimiento de mayores costos a RECONSTRUCCIÓN CAÑOS S.A. (C.U.I.T. N° 30-67779097-7): “RELEVAMIENTO, INSPECCIÓN Y LIMPIEZA DE LAS REDES DE SANEAMIENTO HIDRÁULICO” (Licitación Pública N° 34/2023).-",Mayores Costos | Licitación Pública,
#1211,05/12/2025,25/11/2025,Decreto,DECRE-2025-1399-SI-INTEN,"Expediente N° 1373-2025 - Eximir a Marcelo Eliseo Libenson (DNI N° 16.149.658) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1212,19/12/2025,03/12/2025,Decreto,DECRE-2025-1484-SI-INTEN,"Expediente N° EX-2025-00281587-SI-SSDS - Llamar a Licitación Pública N° 67/2025 para la contratación del “SERVICIO DE DESOBSTRUCCIÓN, LIMPIEZA Y MANTENIMIENTO DE REDES CLOACALES Y PLUVIALES EN DIFERENTES SECTORES DEL PARTIDO DE SAN ISIDRO”.-",Llamado | Licitación Pública,
#1212,19/12/2025,12/12/2025,Decreto,DECRE-2025-1543-SI-INTEN,"Expediente N° 8969/2023 (y el agregado 14788/2023) - Eximir a la Sra. Ana De Preindlsperg (DNI N° 21.786.942) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1213,30/12/2025,16/12/2025,Decreto,DECRE-2025-1552-SI-INTEN,"Expediente Nº 2645-2017 - Eximir a la Sra. María Elsa Ullua (DNI N° 5.406.915) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1213,30/12/2025,18/12/2025,Decreto,DECRE-2025-1559-SI-INTEN,Expediente N° EX-2025-00141714-SI-SDMEYA - Redeterminación de Precios “CONTRATACIÓN DE LOS SERVICIOS DE HIGIENE URBANA EN TODO EL ÁMBITO DEL PARTIDO DE SAN ISIDRO” (Licitación Pública N° 17/2008).-,Mayores Costos | Licitación Pública,
